email,id,idLegislatura,id_evento,nome,siglaPartido,siglaUf,uri,uriPartido,urlFoto
dep.altineucortes@camara.leg.br,178937,57,75987,Altineu Côrtes,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/178937,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg
dep.heitorschuch@camara.leg.br,178964,57,75987,Heitor Schuch,PSB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg
dep.niltotatto@camara.leg.br,178986,57,75987,Nilto Tatto,PT,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg
dep.silviacristina@camara.leg.br,204360,57,75987,Silvia Cristina,PP,RO,https://dadosabertos.camara.leg.br/api/v2/deputados/204360,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
dep.lucasredecker@camara.leg.br,204404,57,75987,Lucas Redecker,PSDB,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg
dep.filipebarros@camara.leg.br,204411,57,75987,Filipe Barros,PL,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/204411,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204411.jpg
dep.andreferreira@camara.leg.br,204423,57,75987,André Ferreira,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/204423,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204423.jpg
dep.juarezcosta@camara.leg.br,204474,57,75987,Juarez Costa,MDB,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg
dep.nicoletti@camara.leg.br,204479,57,75987,Nicoletti,União,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/204479,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg
dep.dr.victorlinhalis@camara.leg.br,220528,57,75987,Dr. Victor Linhalis,Podemos,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220528,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220528.jpg
dep.defensorsteliodener@camara.leg.br,220539,57,75987,Defensor Stélio Dener,Republican,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/220539,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220539.jpg
dep.denisepessoa@camara.leg.br,220553,57,75987,Denise Pessôa,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220553,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220553.jpg
dep.dr.ismaelalexandrino@camara.leg.br,220570,57,75987,Dr. Ismael Alexandrino,PSD,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220570,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg
dep.danielagrobom@camara.leg.br,220571,57,75987,Daniel Agrobom,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg
dep.dimasgadelha@camara.leg.br,220602,57,75987,Dimas Gadelha,PT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220602,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220602.jpg
dep.maxlemos@camara.leg.br,220607,57,75987,Max Lemos,PDT,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220607,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,https://www.camara.leg.br/internet/deputado/bandep/220607.jpg
dep.delegadopalumbo@camara.leg.br,220652,57,75987,Delegado Palumbo,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220652,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220652.jpg
dep.capitaoalden@camara.leg.br,220690,57,75987,Capitão Alden,PL,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220690,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220690.jpg
dep.rogeriasantos@camara.leg.br,220695,57,75987,Rogéria Santos,Republican,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/220695,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220695.jpg
dep.gabrielmota@camara.leg.br,224117,57,75987,Gabriel Mota,Republican,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/224117,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/224117.jpg
dep.erikakokay@camara.leg.br,160575,57,75374,Erika Kokay,PT,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg
dep.pr.marcofeliciano@camara.leg.br,160601,57,75374,Pr. Marco Feliciano,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/160601,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
dep.otonidepaula@camara.leg.br,204441,57,75374,Otoni de Paula,PSD,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204441,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg
dep.messiasdonato@camara.leg.br,220530,57,75374,Messias Donato,UNIÃO,ES,https://dadosabertos.camara.leg.br/api/v2/deputados/220530,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220530.jpg
dep.alexandrelindenmeyer@camara.leg.br,220554,57,75374,Alexandre Lindenmeyer,PT,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/220554,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220554.jpg
dep.tadeuveneri@camara.leg.br,220682,57,75374,Tadeu Veneri,PT,PR,https://dadosabertos.camara.leg.br/api/v2/deputados/220682,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220682.jpg
dep.chicoalencar@camara.leg.br,74171,57,75388,Chico Alencar,PSOL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg
null,74550,57,75388,João Leão,PP,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/74550.jpg
dep.paulomagalhaes@camara.leg.br,74574,57,75388,Paulo Magalhães,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/74574,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg
dep.elcionebarbalho@camara.leg.br,74075,57,75659,Elcione Barbalho,MDB,PA,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/74075.jpg
dep.marciojerry@camara.leg.br,81055,57,75678,Márcio Jerry,PCdoB,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/81055,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
dep.antoniocarlosrodrigues@camara.leg.br,220638,57,75678,Antonio Carlos Rodrigues,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220638,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220638.jpg
dep.magdamofatto@camara.leg.br,166402,57,75684,Magda Mofatto,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg
dep.generalgirao@camara.leg.br,204473,57,75684,General Girão,PL,RN,https://dadosabertos.camara.leg.br/api/v2/deputados/204473,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204473.jpg
dep.sargentoportugal@camara.leg.br,220618,57,75684,Sargento Portugal,PODE,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220618,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220618.jpg
dep.marceloqueiroz@camara.leg.br,160161,57,75701,Marcelo Queiroz,PSDB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/160161,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/160161.jpg
dep.brunoganem@camara.leg.br,220635,57,75701,Bruno Ganem,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220635,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220635.jpg
dep.delegadopalumbo@camara.leg.br,220652,57,75763,Delegado Palumbo,PODE,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220652,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/220652.jpg
null,230764,57,75763,Ivan Junior,UNIÃO,MA,https://dadosabertos.camara.leg.br/api/v2/deputados/230764,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/230764.jpg
dep.faustopinato@camara.leg.br,66828,57,75930,Fausto Pinato,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/66828,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/66828.jpg
dep.atilalins@camara.leg.br,74090,57,75930,Átila Lins,PSD,AM,https://dadosabertos.camara.leg.br/api/v2/deputados/74090,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg
dep.geraldoresende@camara.leg.br,74374,57,75930,Geraldo Resende,PSDB,MS,https://dadosabertos.camara.leg.br/api/v2/deputados/74374,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/74374.jpg
dep.cobalchini@camara.leg.br,98148,57,75930,Cobalchini,MDB,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/98148,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/98148.jpg
dep.antonialucia@camara.leg.br,123756,57,75930,Antônia Lúcia,Republican,AC,https://dadosabertos.camara.leg.br/api/v2/deputados/123756,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/123756.jpg
dep.vicentinhojunior@camara.leg.br,137070,57,75930,Vicentinho Júnior,PP,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
dep.rodrigodecastro@camara.leg.br,141531,57,75930,Rodrigo de Castro,União,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/141531,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/141531.jpg
dep.antoniobrito@camara.leg.br,160553,57,75930,Antonio Brito,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160553,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/160553.jpg
dep.waldenorpereira@camara.leg.br,160569,57,75930,Waldenor Pereira,PT,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/160569,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg
dep.erikakokay@camara.leg.br,160575,57,75930,Erika Kokay,PT,DF,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg
dep.ribamarsilva@camara.leg.br,175765,57,75930,Ribamar Silva,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/175765,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg
dep.pauloazi@camara.leg.br,178860,57,75930,Paulo Azi,União,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/178860,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg
dep.professoralcides@camara.leg.br,204390,57,75930,Professor Alcides,PL,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204390,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg
dep.josenelto@camara.leg.br,204391,57,75930,José Nelto,União,GO,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
dep.sanderson@camara.leg.br,204416,57,75930,Sanderson,PL,RS,https://dadosabertos.camara.leg.br/api/v2/deputados/204416,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
dep.nelsonbarbudo@camara.leg.br,204449,57,75930,Nelson Barbudo,PL,MT,https://dadosabertos.camara.leg.br/api/v2/deputados/204449,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg
dep.carlosjordy@camara.leg.br,204460,57,75930,Carlos Jordy,PL,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/204460,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg
dep.nicoletti@camara.leg.br,204479,57,75930,Nicoletti,União,RR,https://dadosabertos.camara.leg.br/api/v2/deputados/204479,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg
dep.luizcarlosmotta@camara.leg.br,204485,57,75930,Luiz Carlos Motta,PL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204485,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
dep.celiostudart@camara.leg.br,204488,57,75930,Célio Studart,PSD,CE,https://dadosabertos.camara.leg.br/api/v2/deputados/204488,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/204488.jpg
dep.pauloguedes@camara.leg.br,204492,57,75930,Paulo Guedes,PT,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/204492,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
dep.cezinhademadureira@camara.leg.br,204504,57,75930,Cezinha de Madureira,PSD,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204504,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
dep.marcospereira@camara.leg.br,204506,57,75930,Marcos Pereira,Republican,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204506,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204506.jpg
dep.tabataamaral@camara.leg.br,204534,57,75930,Tabata Amaral,PSB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/204534,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg
dep.charlesfernandes@camara.leg.br,205476,57,75930,Charles Fernandes,PSD,BA,https://dadosabertos.camara.leg.br/api/v2/deputados/205476,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/205476.jpg
dep.jorgegoetten@camara.leg.br,214694,57,75930,Jorge Goetten,Republican,SC,https://dadosabertos.camara.leg.br/api/v2/deputados/214694,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/214694.jpg
dep.alexandreguimaraes@camara.leg.br,220542,57,75930,Alexandre Guimarães,MDB,TO,https://dadosabertos.camara.leg.br/api/v2/deputados/220542,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/220542.jpg
dep.marcelocrivella@camara.leg.br,220599,57,75930,Marcelo Crivella,Republican,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/220599,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/220599.jpg
dep.samuelviana@camara.leg.br,220631,57,75930,Samuel Viana,Republican,MG,https://dadosabertos.camara.leg.br/api/v2/deputados/220631,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220631.jpg
null,220639,57,75930,Guilherme Boulos,PSOL,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220639,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/220639.jpg
dep.rosangelamoro@camara.leg.br,220644,57,75930,Rosangela Moro,União,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220644,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220644.jpg
dep.delegadodacunha@camara.leg.br,220649,57,75930,Delegado da Cunha,PP,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220649,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,https://www.camara.leg.br/internet/deputado/bandep/220649.jpg
dep.simonemarquetto@camara.leg.br,220651,57,75930,Simone Marquetto,MDB,SP,https://dadosabertos.camara.leg.br/api/v2/deputados/220651,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/220651.jpg
dep.coronelmeira@camara.leg.br,220666,57,75930,Coronel Meira,PL,PE,https://dadosabertos.camara.leg.br/api/v2/deputados/220666,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/220666.jpg
dep.florentinoneto@camara.leg.br,220700,57,75930,Florentino Neto,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/220700,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220700.jpg
dep.enfermeirarejane@camara.leg.br,230765,57,75930,Enfermeira Rejane,PCdoB,RJ,https://dadosabertos.camara.leg.br/api/v2/deputados/230765,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/230765.jpg
dep.dr.francisco@camara.leg.br,220688,57,75990,Dr. Francisco,PT,PI,https://dadosabertos.camara.leg.br/api/v2/deputados/220688,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/220688.jpg
