dataRegistroVoto,deputado_,tipoVoto
2026-05-06T20:47:39,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/122974.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.pedrolucasfernandes@camara.leg.br"",""nome"":""Pedro Lucas Fernandes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/122974"",""siglaUf"":""MA"",""siglaPartido"":""UNIÃO"",""id"":""122974""}",Sim
2026-05-06T20:47:38,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160517.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.paulofolletto@camara.leg.br"",""nome"":""Paulo Folletto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160517"",""siglaUf"":""ES"",""siglaPartido"":""PSB"",""id"":""160517""}",Sim
2026-05-06T20:47:37,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204464.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36839"",""idLegislatura"":""57"",""email"":""dep.taliriapetrone@camara.leg.br"",""nome"":""Talíria Petrone"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204464"",""siglaUf"":""RJ"",""siglaPartido"":""PSOL"",""id"":""204464""}",Sim
2026-05-06T20:47:36,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74270.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.gilbertonascimento@camara.leg.br"",""nome"":""Gilberto Nascimento"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74270"",""siglaUf"":""SP"",""siglaPartido"":""PODE"",""id"":""74270""}",Não
2026-05-06T20:47:35,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74060.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36779"",""idLegislatura"":""57"",""email"":""dep.danielalmeida@camara.leg.br"",""nome"":""Daniel Almeida"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74060"",""siglaUf"":""BA"",""siglaPartido"":""PCdoB"",""id"":""74060""}",Sim
2026-05-06T20:47:35,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178886.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.juscelinofilho@camara.leg.br"",""nome"":""Juscelino Filho"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178886"",""siglaUf"":""MA"",""siglaPartido"":""PSDB"",""id"":""178886""}",Sim
2026-05-06T20:47:34,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74262.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.carlossampaio@camara.leg.br"",""nome"":""Carlos Sampaio"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74262"",""siglaUf"":""SP"",""siglaPartido"":""PSD"",""id"":""74262""}",Sim
2026-05-06T20:47:34,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204361.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.carloschiodini@camara.leg.br"",""nome"":""Carlos Chiodini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204361"",""siglaUf"":""SC"",""siglaPartido"":""MDB"",""id"":""204361""}",Sim
2026-05-06T20:47:34,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204533.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.idilvanalencar@camara.leg.br"",""nome"":""Idilvan Alencar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204533"",""siglaUf"":""CE"",""siglaPartido"":""PSB"",""id"":""204533""}",Sim
2026-05-06T20:47:33,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160538.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.bohngass@camara.leg.br"",""nome"":""Bohn Gass"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160538"",""siglaUf"":""RS"",""siglaPartido"":""PT"",""id"":""160538""}",Sim
2026-05-06T20:47:32,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220540.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.dudaramos@camara.leg.br"",""nome"":""Duda Ramos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220540"",""siglaUf"":""RR"",""siglaPartido"":""PODE"",""id"":""220540""}",Sim
2026-05-06T20:47:28,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/92776.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.stefanoaguiar@camara.leg.br"",""nome"":""Stefano Aguiar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/92776"",""siglaUf"":""MG"",""siglaPartido"":""PSD"",""id"":""92776""}",Sim
2026-05-06T20:47:27,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/98148.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.cobalchini@camara.leg.br"",""nome"":""Cobalchini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/98148"",""siglaUf"":""SC"",""siglaPartido"":""MDB"",""id"":""98148""}",Não
2026-05-06T20:47:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/157130.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.tuliogadelha@camara.leg.br"",""nome"":""Túlio Gadêlha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/157130"",""siglaUf"":""PE"",""siglaPartido"":""PSD"",""id"":""157130""}",Sim
2026-05-06T20:47:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160642.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.pastoreurico@camara.leg.br"",""nome"":""Pastor Eurico"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160642"",""siglaUf"":""PE"",""siglaPartido"":""PSDB"",""id"":""160642""}",Sim
2026-05-06T20:47:25,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/171623.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.fabioreis@camara.leg.br"",""nome"":""Fabio Reis"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/171623"",""siglaUf"":""SE"",""siglaPartido"":""PSD"",""id"":""171623""}",Sim
2026-05-06T20:47:21,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160161.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36835"",""idLegislatura"":""57"",""email"":""dep.marceloqueiroz@camara.leg.br"",""nome"":""Marcelo Queiroz"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160161"",""siglaUf"":""RJ"",""siglaPartido"":""PSDB"",""id"":""160161""}",Sim
2026-05-06T20:47:20,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160559.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.alceumoreira@camara.leg.br"",""nome"":""Alceu Moreira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160559"",""siglaUf"":""RS"",""siglaPartido"":""MDB"",""id"":""160559""}",Sim
2026-05-06T20:47:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74253.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.juliolopes@camara.leg.br"",""nome"":""Julio Lopes"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74253"",""siglaUf"":""RJ"",""siglaPartido"":""PP"",""id"":""74253""}",Sim
2026-05-06T20:47:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178992.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.vitorlippi@camara.leg.br"",""nome"":""Vitor Lippi"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178992"",""siglaUf"":""SP"",""siglaPartido"":""PSD"",""id"":""178992""}",Sim
2026-05-06T20:47:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220631.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.samuelviana@camara.leg.br"",""nome"":""Samuel Viana"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220631"",""siglaUf"":""MG"",""siglaPartido"":""UNIÃO"",""id"":""220631""}",Sim
2026-05-06T20:47:19,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220706.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.padovani@camara.leg.br"",""nome"":""Padovani"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220706"",""siglaUf"":""PR"",""siglaPartido"":""PP"",""id"":""220706""}",Não
2026-05-06T20:47:18,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204570.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.pastorgil@camara.leg.br"",""nome"":""Pastor Gil"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204570"",""siglaUf"":""MA"",""siglaPartido"":""PL"",""id"":""204570""}",Não
2026-05-06T20:47:17,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220670.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.izaarruda@camara.leg.br"",""nome"":""Iza Arruda"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220670"",""siglaUf"":""PE"",""siglaPartido"":""MDB"",""id"":""220670""}",Sim
2026-05-06T20:47:15,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204508.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38009"",""idLegislatura"":""57"",""email"":""dep.igortimo@camara.leg.br"",""nome"":""Igor Timo"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204508"",""siglaUf"":""MG"",""siglaPartido"":""UNIÃO"",""id"":""204508""}",Sim
2026-05-06T20:47:14,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220644.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.rosangelamoro@camara.leg.br"",""nome"":""Rosangela Moro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220644"",""siglaUf"":""SP"",""siglaPartido"":""PL"",""id"":""220644""}",Não
2026-05-06T20:47:13,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204518.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/38010"",""idLegislatura"":""57"",""email"":""dep.dr.frederico@camara.leg.br"",""nome"":""Dr. Frederico"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204518"",""siglaUf"":""MG"",""siglaPartido"":""PRD"",""id"":""204518""}",Não
2026-05-06T20:47:12,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74159.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.odaircunha@camara.leg.br"",""nome"":""Odair Cunha"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74159"",""siglaUf"":""MG"",""siglaPartido"":""PT"",""id"":""74159""}",Sim
2026-05-06T20:47:12,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220715.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.amommandel@camara.leg.br"",""nome"":""Amom Mandel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220715"",""siglaUf"":""AM"",""siglaPartido"":""REPUBLICANOS"",""id"":""220715""}",Sim
2026-05-06T20:47:11,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/213762.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.carladickson@camara.leg.br"",""nome"":""Carla Dickson"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/213762"",""siglaUf"":""RN"",""siglaPartido"":""PL"",""id"":""213762""}",Não
2026-05-06T20:47:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/73701.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.beneditadasilva@camara.leg.br"",""nome"":""Benedita da Silva"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/73701"",""siglaUf"":""RJ"",""siglaPartido"":""PT"",""id"":""73701""}",Sim
2026-05-06T20:47:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/198783.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.emanuelpinheironeto@camara.leg.br"",""nome"":""Emanuel Pinheiro Neto"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/198783"",""siglaUf"":""MT"",""siglaPartido"":""PSD"",""id"":""198783""}",Sim
2026-05-06T20:47:07,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220653.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.fabioteruel@camara.leg.br"",""nome"":""Fábio Teruel"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220653"",""siglaUf"":""SP"",""siglaPartido"":""MDB"",""id"":""220653""}",Sim
2026-05-06T20:47:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160527.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37903"",""idLegislatura"":""57"",""email"":""dep.aguinaldoribeiro@camara.leg.br"",""nome"":""Aguinaldo Ribeiro"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160527"",""siglaUf"":""PB"",""siglaPartido"":""PP"",""id"":""160527""}",Sim
2026-05-06T20:47:04,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204506.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.marcospereira@camara.leg.br"",""nome"":""Marcos Pereira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204506"",""siglaUf"":""SP"",""siglaPartido"":""REPUBLICANOS"",""id"":""204506""}",Sim
2026-05-06T20:47:03,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204398.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.felipefrancischini@camara.leg.br"",""nome"":""Felipe Francischini"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204398"",""siglaUf"":""PR"",""siglaPartido"":""PODE"",""id"":""204398""}",Não
2026-05-06T20:47:02,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/178873.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.heldersalomao@camara.leg.br"",""nome"":""Helder Salomão"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/178873"",""siglaUf"":""ES"",""siglaPartido"":""PT"",""id"":""178873""}",Sim
2026-05-06T20:47:01,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/162067.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.kikoceleguim@camara.leg.br"",""nome"":""Kiko Celeguim"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/162067"",""siglaUf"":""SP"",""siglaPartido"":""PT"",""id"":""162067""}",Sim
2026-05-06T20:47:01,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204453.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36844"",""idLegislatura"":""57"",""email"":""dep.nataliabonavides@camara.leg.br"",""nome"":""Natália Bonavides"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204453"",""siglaUf"":""RN"",""siglaPartido"":""PT"",""id"":""204453""}",Sim
2026-05-06T20:46:58,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/91228.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36898"",""idLegislatura"":""57"",""email"":""dep.waldemaroliveira@camara.leg.br"",""nome"":""Waldemar Oliveira"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/91228"",""siglaUf"":""PE"",""siglaPartido"":""AVANTE"",""id"":""91228""}",Sim
2026-05-06T20:46:58,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220604.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36786"",""idLegislatura"":""57"",""email"":""dep.marcostavares@camara.leg.br"",""nome"":""Marcos Tavares"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220604"",""siglaUf"":""RJ"",""siglaPartido"":""PDT"",""id"":""220604""}",Sim
2026-05-06T20:46:56,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/160621.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36834"",""idLegislatura"":""57"",""email"":""dep.sandroalex@camara.leg.br"",""nome"":""Sandro Alex"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/160621"",""siglaUf"":""PR"",""siglaPartido"":""PSD"",""id"":""160621""}",Sim
2026-05-06T20:46:53,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220545.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.filipemartins@camara.leg.br"",""nome"":""Filipe Martins"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220545"",""siglaUf"":""TO"",""siglaPartido"":""PL"",""id"":""220545""}",Não
2026-05-06T20:46:52,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220599.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37908"",""idLegislatura"":""57"",""email"":""dep.marcelocrivella@camara.leg.br"",""nome"":""Marcelo Crivella"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220599"",""siglaUf"":""RJ"",""siglaPartido"":""REPUBLICANOS"",""id"":""220599""}",Sim
2026-05-06T20:46:52,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220667.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36832"",""idLegislatura"":""57"",""email"":""dep.pedrocampos@camara.leg.br"",""nome"":""Pedro Campos"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220667"",""siglaUf"":""PE"",""siglaPartido"":""PSB"",""id"":""220667""}",Sim
2026-05-06T20:46:51,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/220547.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/37906"",""idLegislatura"":""57"",""email"":""dep.marcospollon@camara.leg.br"",""nome"":""Marcos Pollon"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/220547"",""siglaUf"":""MS"",""siglaPartido"":""PL"",""id"":""220547""}",Não
2026-05-06T20:46:50,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/74478.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36899"",""idLegislatura"":""57"",""email"":""dep.lucianobivar@camara.leg.br"",""nome"":""Luciano Bivar"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/74478"",""siglaUf"":""PE"",""siglaPartido"":""MDB"",""id"":""74478""}",Sim
2026-05-06T20:46:46,"{""urlFoto"":""https://www.camara.leg.br/internet/deputado/bandep/204498.jpg"",""uriPartido"":""https://dadosabertos.camara.leg.br/api/v2/partidos/36896"",""idLegislatura"":""57"",""email"":""dep.olivalmarques@camara.leg.br"",""nome"":""Olival Marques"",""uri"":""https://dadosabertos.camara.leg.br/api/v2/deputados/204498"",""siglaUf"":""PA"",""siglaPartido"":""PODE"",""id"":""204498""}",Sim
