id_deputado,id_despesa,categoria,data_referencia,valor_gasto,cnpj_fornecedor,nome_fornecedor,nome_deputado,uf,partido
160538,8024137,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-01,5940,22613238000125,LUCIO UBERDAN FERNANDES DE MACEDO - EIRELI,Bohn Gass,RS,PT
141411,8019445,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2025-11-26,60.8,48255763000100,GASTRONOMIA E PIZZARIA CHAO DE ESTRELAS LTDA,Dagoberto Nogueira,MS,PP
224333,8030713,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,100,04868412000794,AUTO POSTO PRA FRENTE BRASIL LTDA 07,Welter,PR,PT
220545,8016503,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,320.38,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,FB39B27A-433C-492A-9CE2-51CD4BC4CA7B,PASSAGEM AÉREA - SIGEPA,2025-11-25,1559.15,,LATAM Airlines Brasil,Fausto Pinato,SP,PP
220648,8012851,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-12,5000,35564068000188,Adaberto Silva Santos,Marangoni,SP,UNIÃO
220618,8024440,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-04,161.16,40298069000168,AUTO POSTO TIROL,Sargento Portugal,RJ,PODE
160538,8048514,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2026-01-01,343,25012398000107,Google Cloud Brasil Computação e Serviços de Dados Ltda,Bohn Gass,RS,PT
141411,8046029,TELEFONIA,2025-12-28,1563.36,02558157000162,Telefônica Brasil S.A. VIVO,Dagoberto Nogueira,MS,PP
224333,8024472,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-03,342,00817131000166,AUTO POSTO MASIERO LTDA,Welter,PR,PT
220545,8020237,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-27,200,04006471000168,CRUZ E CRUZ COMERCIO DE COMBUSTIVEIS LTDA,Filipe Martins,TO,PL
66828,BBEEB272-B92A-495D-9AFA-4438D33619E3,PASSAGEM AÉREA - SIGEPA,2025-11-13,1947.95,,LATAM Airlines Brasil,Fausto Pinato,SP,PP
220648,8011687,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-11,309.07,36900391000148,REDE QUALITY COMERCIO DE COMBUSTIVEIS LTDA,Marangoni,SP,UNIÃO
220618,8022117,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,194.51,16458508000178,AUTO POSTO SUBIDA DA SERRA LTDA,Sargento Portugal,RJ,PODE
160538,8013781,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-12,250,07217890000137,ASSOCIAÇÃO CULTURAL DE RADIOFUSÃO COMUNITÁRIA MORIÁ FM DE P0RTO LUCENA,Bohn Gass,RS,PT
141411,8028165,TELEFONIA,2025-11-29,1534.49,02558157000162,TELEFONICA BRASIL S.A.,Dagoberto Nogueira,MS,PP
224333,8030735,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-04,194.11,05813871000148,AUTO POSTO INDUSTRIAL LTDA,Welter,PR,PT
220545,8021796,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-02,194.4,01272434000537,CARRETEIRO DERIVADOS DE PETROLEO LTDA C 5,Filipe Martins,TO,PL
66828,35CCBDA4-20CA-4B20-99B6-8F5CAEF625A8,PASSAGEM AÉREA - SIGEPA,2025-11-10,1873.72,,LATAM Airlines Brasil,Fausto Pinato,SP,PP
220648,8034758,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-23,304.83,32590257000137,POSTO DE COMBUSTIVEIS 310 SUL LTDA,Marangoni,SP,UNIÃO
220618,8034498,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-20,208.89,59137993000190,AUTO POSTO DE ABASTECIMENTO ANIL LTDA,Sargento Portugal,RJ,PODE
160538,8033817,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-14,350.36,07473735023637,SIM REDE DE POSTOS LTDA - SANTA ROSA BR472,Bohn Gass,RS,PT
141411,8028168,TELEFONIA,2025-11-22,140.89,66970229001805,Claro NXT Telecomunicações S.A,Dagoberto Nogueira,MS,PP
224333,8019744,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-17,164.25,05813871000148,AUTO POSTO INDUSTRIAL LTDA,Welter,PR,PT
220545,8035495,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-26,200,16823762000128,AUTO POSTO PRATAO MIRANORTE LTDA,Filipe Martins,TO,PL
66828,084D44FE-82FA-471F-92D3-1BEF37032249,PASSAGEM AÉREA - SIGEPA,2025-12-11,2186.27,,Gol Linhas Aéreas,Fausto Pinato,SP,PP
220648,8024467,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-03,156.97,32590257000137,POSTO DE COMBUSTIVEIS 310 SUL LTDA,Marangoni,SP,UNIÃO
220618,8025693,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-05,201.96,59137993000190,AUTO POSTO DE ABASTECIMENTO ANIL LTDA,Sargento Portugal,RJ,PODE
160538,8026892,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,331.3,04144661001202,RHRISS COMB LTDA - 12,Bohn Gass,RS,PT
141411,8015331,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-17,8000,33457161000168,cavis- propaganda e publicidade eireli,Dagoberto Nogueira,MS,PP
224333,8019746,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-24,211.78,05813871000148,AUTO POSTO INDUSTRIAL LTDA,Welter,PR,PT
220545,8029119,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-05,289.5,16823762000128,AUTO POSTO PRATAO MIRANORTE LTDA,Filipe Martins,TO,PL
66828,3B690482-0A81-4494-9237-B8A494BEC754,PASSAGEM AÉREA - SIGEPA,2025-12-11,-615.55,,Gol Linhas Aéreas,Fausto Pinato,SP,PP
220648,8015065,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-18,260.3,02515066000140,POSTO BEATRIZ DER. DE PET. LTDA,Marangoni,SP,UNIÃO
220618,8014801,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-15,313,59137993000190,AUTO POSTO DE ABASTECIMENTO ANIL LTDA,Sargento Portugal,RJ,PODE
160538,8033815,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-11,268.94,04144661001032,RHRISS COMB LTDA - 10,Bohn Gass,RS,PT
141411,8022563,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-02,150,55650377000188,AVA COMUNICACAO,Dagoberto Nogueira,MS,PP
224333,8030632,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-14,479.2,05954049000105,AUTO POSTO ESTRADAO LTDA,Welter,PR,PT
220545,8020236,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-27,310,36180754000118,AUTO POSTO DE COMBUSTIVEL FLAMINGO LTDA,Filipe Martins,TO,PL
66828,3B690482-0A81-4494-9237-B8A494BEC754,PASSAGEM AÉREA - SIGEPA,2025-12-10,1975.15,,Gol Linhas Aéreas,Fausto Pinato,SP,PP
220648,8032617,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-18,270.8,29055091000144,POSTO 5 COMERCIO DE COMBUSTIVEIS LTDA,Marangoni,SP,UNIÃO
220618,8027071,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-08,218.71,09070975000160,AMIGO DA RODOVIA AUTO POSTO LTDA,Sargento Portugal,RJ,PODE
160538,8026882,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-06,290.32,24934419000189,Posto Rosinha 1,Bohn Gass,RS,PT
141411,8035652,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-29,170.56,25164706000110,WA COMERCIO DE PETROLEO LTDA,Dagoberto Nogueira,MS,PP
224333,8019654,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-08,126.65,04202351000136,AUTO POSTO CANAAN LTDA,Welter,PR,PT
220545,8035464,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-27,440.74,36180754000118,AUTO POSTO DE COMBUSTIVEL FLAMINGO LTDA,Filipe Martins,TO,PL
66828,8021526,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2025-11-17,2265.51,04088208000165,SEM PARAR INSTITUIÇÃO DE PAGAMENTO LTDA.,Fausto Pinato,SP,PP
220648,8011683,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-10,228.06,00689901000132,PECOBRAL COMERCIO DE DERIVADOS DE PETROLEO BRASILIA LTDA,Marangoni,SP,UNIÃO
220618,8029587,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-10,950.7,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,Sargento Portugal,RJ,PODE
160538,8013082,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-08,212.44,58499832000184,POSTO DE COMBUSTIVEIS STOCHERO LTDA,Bohn Gass,RS,PT
141411,8029044,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,3474,02394473000146,POSTO LIBERDADE LOCATELLI LTDA.,Dagoberto Nogueira,MS,PP
224333,8026742,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-05,306.78,38194212000120,AUTO POSTO 303 NORTE LTDA,Welter,PR,PT
220545,8026272,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-08,391.17,31058163000159,AUTO POSTO BERNARDO SAYAO LTDA,Filipe Martins,TO,PL
66828,8025683,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-30,3850,07319323000191,PANTANAL VEÍCULOS LTDA,Fausto Pinato,SP,PP
220648,8027279,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-08,228.21,00097626000400,BRASAL COMBUSTIVEIS LTDA,Marangoni,SP,UNIÃO
220618,8015747,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-17,988.5,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,Sargento Portugal,RJ,PODE
160538,8033812,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-13,278.63,01892399000125,POSTO 44 IJUI COMERCIO DE COMBUSTIVEIS LTDA,Bohn Gass,RS,PT
141411,8023446,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-03,200,53600984000108,POSTO DE COMBUSTIVEIS SAO RAFAEL LTDA,Dagoberto Nogueira,MS,PP
224333,8030681,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,205.31,00306597006308,063 - 311 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Welter,PR,PT
220545,8033367,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-11,390.01,31058163000159,AUTO POSTO BERNARDO SAYAO LTDA,Filipe Martins,TO,PL
66828,8025674,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-30,4900,07319323000191,PANTANAL VEÍCULOS LTDA,Fausto Pinato,SP,PP
220648,8027301,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,297.94,30880112000145,AUTO POSTO GOLDEN GAS 202 LTDA,Marangoni,SP,UNIÃO
220618,8039100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-13,790,44318393000151,THM MAQUINAS SEMIAUTOMATICAS LTDA,Sargento Portugal,RJ,PODE
160538,8026864,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-04,304.85,01892399000125,POSTO 44 IJUI COMERCIO DE COMBUSTIVEIS LTDA,Bohn Gass,RS,PT
141411,8018658,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-25,590,23950614000130,MFS SUPER TROCA DE OLEO LTDA,Dagoberto Nogueira,MS,PP
224333,8022929,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-02,100,00306597003112,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Welter,PR,PT
220545,8026290,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-27,367.26,31058163000159,AUTO POSTO BERNARDO SAYAO LTDA,Filipe Martins,TO,PL
66828,8025618,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,2025-11-30,3850,07319323000191,PANTANAL VEÍCULOS LTDA,Fausto Pinato,SP,PP
220648,8021259,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,4463.98,66130824000194,AUTO POSTO DON PEPE,Marangoni,SP,UNIÃO
220618,8029881,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-15,790,44318393000151,THM MAQUINAS SEMIAUTOMATICAS LTDA,Sargento Portugal,RJ,PODE
160538,8026857,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-05,299.86,17695813002270,JP SANTA LUCIA COMERCIO DE COMBUSTIVEIS,Bohn Gass,RS,PT
141411,8030707,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,138,00306597003112,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Dagoberto Nogueira,MS,PP
224333,8015697,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-18,220.9,00306597003112,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Welter,PR,PT
220545,8026296,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-27,303.01,31058163000159,AUTO POSTO BERNARDO SAYAO LTDA,Filipe Martins,TO,PL
66828,8016538,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-11-12,10000,59384900000122,JOSE APARECIDO DIAS.,Fausto Pinato,SP,PP
220648,8018832,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-25,279.79,05208306000151,AUTO POSTO BRAGA LTDA,Marangoni,SP,UNIÃO
220618,8014733,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-17,790,44318393000151,THM MAQUINAS SEMIAUTOMATICAS LTDA,Sargento Portugal,RJ,PODE
160538,8027867,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-10,310.34,51414286000273,GLOBO COMERCIO DE COMBUSTIVEIS LTDA,Bohn Gass,RS,PT
141411,8017591,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-25,300,00306597003112,031 - 302 NORTE - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Dagoberto Nogueira,MS,PP
224333,8025954,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-08,426.8,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,Welter,PR,PT
220545,8033370,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,312.75,31058163000159,AUTO POSTO BERNARDO SAYAO LTDA,Filipe Martins,TO,PL
66828,8035886,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,2025-12-27,10000,59384900000122,JOSE APARECIDO DIAS,Fausto Pinato,SP,PP
220648,8029511,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-15,325.31,05208306000151,AUTO POSTO BRAGA LTDA,Marangoni,SP,UNIÃO
220618,8034502,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-02,120,22840968000169,PADRÃO SERVIÇOS TECNICOS LTDA,Sargento Portugal,RJ,PODE
160538,8026878,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-08,292.48,93489243009687,COML BUFFON COMB E TRANSP LTDA - POSTO 96,Bohn Gass,RS,PT
141411,8029204,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-05,5101.55,07810130110,Maria Anete Barros,Dagoberto Nogueira,MS,PP
224333,8032017,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-07,187.6,76484013000145,SANEPAR,Welter,PR,PT
220545,8029997,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-09,149.9,24404615000141,PRONTO FIBRA LTDA,Filipe Martins,TO,PL
66828,8015826,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-16,100,00735801000103,RODRIGUES & ZAFALON,Fausto Pinato,SP,PP
220648,8021245,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-01,332.77,00306597006308,063 - 311 SUL - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,Marangoni,SP,UNIÃO
220618,8034510,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-09,113.59,60444437000146,LIGHT SERVICOS DE ELETRICIDADE S A,Sargento Portugal,RJ,PODE
160538,8026889,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-22,298.33,93489243009687,COML BUFFON COMB E TRANSP LTDA - POSTO 96,Bohn Gass,RS,PT
141411,8028147,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-17,945,73505349000230,H2L EQUIPAMENTOS E SISTEMAS LTDA.,Dagoberto Nogueira,MS,PP
224333,8026620,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-02,154.9,05236051000211,OPÇÂO Telecom Telecomunicações S/A,Welter,PR,PT
220545,8014430,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-11,149.9,24404615000141,PRONTO FIBRA LTDA,Filipe Martins,TO,PL
66828,8015837,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-16,137.73,04783454000137,POSTO RABI SANTA ADELIA LTDA,Fausto Pinato,SP,PP
220648,8035636,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-29,683.8,53271558000178,SUPREMA PAPELARIA E LIVRARIA LTDA - TAG,Marangoni,SP,UNIÃO
220618,8039074,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-12,330,07286708000108,LGW INFORMATICA LTDA ME EPP,Sargento Portugal,RJ,PODE
160538,8035571,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-26,290.46,89095368000194,COMERCIAL DE COMBUSTIVEIS BERRES E KLERING LTDA,Bohn Gass,RS,PT
141411,8039328,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-18,945,73505349000230,H2L EQUIPAMENTOS E SISTEMAS LTDA.,Dagoberto Nogueira,MS,PP
224333,8022988,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-01,111.8,75470849000128,LIVRARIA BARAO LTDA,Welter,PR,PT
220545,8038883,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-05,6000,78931886187,GIZELSON MONTEIRO DE MOURA,Filipe Martins,TO,PL
66828,8015828,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-12,110,40788946000189,POSTO AVENIDA 1 ITAHYE LTDA,Fausto Pinato,SP,PP
220648,8027238,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-09,800,31602730000196,PARLANET WEB E TECNOLOGIA EIRELI,Marangoni,SP,UNIÃO
220618,8029605,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-11,330,07286708000108,LGW INFORMATICA LTDA ME EPP,Sargento Portugal,RJ,PODE
160538,8026927,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-13,262.04,93044485000104,AUTO POSTO MODELO LTDA,Bohn Gass,RS,PT
141411,8029912,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-12,773.27,15413826000150,ENERGISA DISTRIBUIDORA DE ENERGIA / MS.,Dagoberto Nogueira,MS,PP
224333,8030613,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-16,174.5,08314507000202,LEITURA ALVORADA COM. LIVROS LTDA,Welter,PR,PT
220545,8025484,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-05,6000,78931886187,GIZELSON MONTEIRO DE MOURA,Filipe Martins,TO,PL
66828,8015835,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-13,130,10640500000141,AUTO POSTO PORTAL DOS YPES LTDA,Fausto Pinato,SP,PP
220648,8015850,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-18,800,31602730000196,PARLANET WEB E TECNOLOGIA EIRELI,Marangoni,SP,UNIÃO
220618,8013990,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-10,330,07286708000108,LGW INFORMATICA LTDA ME EPP,Sargento Portugal,RJ,PODE
160538,8033811,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-10,256.02,09572381000158,AUTO POSTO MENEGHINI LTDA,Bohn Gass,RS,PT
141411,8013623,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-12,836.56,15413826000150,ENERGISA DISTRIBUIDORA DE ENERGIA / MS.,Dagoberto Nogueira,MS,PP
224333,8036453,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-26,2388.9,05273496000190,Imobiliária Plena Ltda,Welter,PR,PT
220545,8049886,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-10,883.92,25086034000171,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Filipe Martins,TO,PL
66828,8015832,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-16,120,11136467000180,AUTO POSTO KAYAMAR LTDA,Fausto Pinato,SP,PP
220648,8011615,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-10,2556.87,64441938934,IVANILDO VIEIRA GALVÃO,Marangoni,SP,UNIÃO
220618,8037705,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2026-01-08,3000,05492065000115,BNI - NEGÓCIOS IMOBILIÁRIOS LTDA,Sargento Portugal,RJ,PODE
160538,8026871,COMBUSTÍVEIS E LUBRIFICANTES.,2025-12-04,238.76,50536623000151,ABASTECEDORA UNIVERSAL DOM JOAQUIM LTDA,Bohn Gass,RS,PT
141411,8028157,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-10,136.53,04089570000150,AGUAS GUARIROBA / MS,Dagoberto Nogueira,MS,PP
224333,8023058,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-27,2388.9,05273496000190,Imobiliária Plena Ltda,Welter,PR,PT
220545,8039015,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-29,650,50908993000172,BARCO SERVICOS DIGITAIS LTDA,Filipe Martins,TO,PL
66828,8021481,COMBUSTÍVEIS E LUBRIFICANTES.,2025-11-29,6853.44,46933438000123,AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA,Fausto Pinato,SP,PP
220648,8027315,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-10,2556.87,64441938934,IVANILDO VIEIRA GALVÃO,Marangoni,SP,UNIÃO
220618,8024445,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-03,3000,05492065000115,BNI - NEGÓCIOS IMOBILIÁRIOS LTDA,Sargento Portugal,RJ,PODE
160538,8024162,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-21,5610.07,92691336000166,"CREDITO REAL, IMO. E CONDOMÍNIOS SA",Bohn Gass,RS,PT
141411,8011769,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-11,317.78,04089570000150,AGUAS GUARIROBA / MS,Dagoberto Nogueira,MS,PP
224333,8024021,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-24,334.49,04368898000106,Copel Distribuição S.A.,Welter,PR,PT
220545,8029126,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-02,800,08532429000131,AMORETTO CAFES EXPRESSO LTDA,Filipe Martins,TO,PL
66828,8016573,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-11-21,1800,22435777000111,DIDATA INFORMÁTICA,Fausto Pinato,SP,PP
220648,8022583,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,2025-12-02,700,08532429000131,AMORETTO CAFES EXPRESSO LTDA,Marangoni,SP,UNIÃO
